BU,schedule,range,step,biweekly,ak_annual_salary
SS,600,12,V,3179.2,82659.2
SS,600,13,V,3410.4,88670.40000000001
SS,600,14,V,3663.2,95243.2
SS,600,15,V,3924.8,102044.8
SS,600,16,V,4205.6,109345.6
SS,600,17,V,4502.4,117062.4
SS,600,18,V,4818.4,125278.4
SS,600,19,V,5150.4,133910.4
SS,600,20,V,5499.2,142979.19999999998
SS,600,21,V,5875.2,152755.19999999998
SS,600,22,V,6284.0,163384.0
SS,600,23,V,6732.0,175032.0
SS,600,24,V,7192.8,187012.80000000002
SS,600,25,V,7732.0,201032.0
SS,600,26,V,8010.4,208270.4
SS,600,27,V,8313.6,216153.6
SS,600,9,W,2713.6,70553.59999999999
SS,600,10,W,2884.0,74984.0
SS,600,11,W,3073.6,79913.59999999999
SS,600,12,W,3282.4,85342.40000000001
SS,600,13,W,3521.6,91561.59999999999
SS,600,14,W,3782.4,98342.40000000001
SS,600,15,W,4052.0,105352.0
SS,600,16,W,4342.4,112902.4
SS,600,17,W,4648.8,120868.8
SS,600,18,W,4975.2,129355.2
SS,600,19,W,5317.6,138257.6
SS,600,20,W,5677.6,147617.6
SS,600,21,W,6066.4,157726.4
SS,600,22,W,6488.0,168688.0
SS,600,23,W,6950.4,180710.4
SS,600,24,W,7426.4,193086.4
SS,600,25,W,7983.2,207563.19999999998
SS,600,26,W,8270.4,215030.4
SS,600,27,W,8584.0,223184.0
SS,600,9,X,2801.6,72841.59999999999
SS,600,10,X,2977.6,77417.59999999999
SS,600,11,X,3173.6,82513.59999999999
SS,600,12,X,3388.8,88108.8
SS,600,13,X,3636.0,94536.0
SS,600,14,X,3905.6,101545.59999999999
SS,600,15,X,4184.0,108784.0
SS,600,16,X,4483.2,116563.2
SS,600,17,X,4800.0,124800.0
SS,600,18,X,5136.8,133556.80000000002
SS,600,19,X,5490.4,142750.4
SS,600,20,X,5862.4,152422.4
SS,600,21,X,6263.2,162843.19999999998
SS,600,22,X,6699.2,174179.19999999998
SS,600,23,X,7176.0,186576.0
SS,600,24,X,7668.0,199368.0
SS,600,25,X,8242.4,214302.4
SS,600,26,X,8539.2,222019.2
SS,600,27,X,8863.2,230443.2
SS,600,9,Y,2892.8,75212.8
SS,600,10,Y,3074.4,79934.40000000001
SS,600,11,Y,3276.8,85196.8
SS,600,12,Y,3499.2,90979.2
SS,600,13,Y,3754.4,97614.40000000001
SS,600,14,Y,4032.8,104852.8
SS,600,15,Y,4320.0,112320.0
SS,600,16,Y,4628.8,120348.8
SS,600,17,Y,4956.0,128856.0
SS,600,18,Y,5304.0,137904.0
SS,600,19,Y,5668.8,147388.80000000002
SS,600,20,Y,6052.8,157372.80000000002
SS,600,21,Y,6466.4,168126.4
SS,600,22,Y,6916.8,179836.80000000002
SS,600,23,Y,7409.6,192649.6
SS,600,24,Y,7917.6,205857.6
SS,600,25,Y,8510.4,221270.4
SS,600,26,Y,8816.8,229236.8
SS,600,27,Y,9151.2,237931.2
SS,600,9,Z,2987.2,77667.2
SS,600,10,Z,3174.4,82534.40000000001
SS,600,11,Z,3383.2,87963.2
SS,600,12,Z,3612.8,93932.8
SS,600,13,Z,3876.8,100796.8
SS,600,14,Z,4164.0,108264.0
SS,600,15,Z,4460.8,115980.8
SS,600,16,Z,4779.2,124259.2
SS,600,17,Z,5116.8,133036.80000000002
SS,600,18,Z,5476.0,142376.0
SS,600,19,Z,5852.8,152172.80000000002
SS,600,20,Z,6249.6,162489.6
SS,600,21,Z,6676.8,173596.80000000002
SS,600,22,Z,7141.6,185681.6
SS,600,23,Z,7650.4,198910.4
SS,600,24,Z,8175.2,212555.19999999998
SS,600,25,Z,8787.2,228467.2
SS,600,26,Z,9103.2,236683.2
SS,600,27,Z,9448.8,245668.8
SS,C00,23,A,4547.2,118227.2
SS,C00,24,A,4864.8,126484.8
SS,C00,25,A,5212.0,135512.0
SS,C00,26,A,5387.2,140067.19999999998
SS,C00,23,B,4696.8,122116.8
SS,C00,24,B,5024.8,130644.8
SS,C00,25,B,5387.2,140067.19999999998
SS,C00,26,B,5567.2,144747.19999999998
SS,C00,23,C,4864.8,126484.8
SS,C00,24,C,5212.0,135512.0
SS,C00,25,C,5567.2,144747.19999999998
SS,C00,26,C,5769.6,150009.6
SS,C00,23,D,5024.8,130644.8
SS,C00,24,D,5387.2,140067.19999999998
SS,C00,25,D,5769.6,150009.6
SS,C00,26,D,5984.8,155604.80000000002
SS,C00,23,E,5212.0,135512.0
SS,C00,24,E,5567.2,144747.19999999998
SS,C00,25,E,5984.8,155604.80000000002
SS,C00,26,E,6200.8,161220.80000000002
SS,C00,23,J,5381.6,139921.6
SS,C00,24,J,5748.0,149448.0
SS,C00,25,J,6179.2,160659.19999999998
SS,C00,26,J,6402.4,166462.4
SS,C00,23,K,5556.8,144476.80000000002
SS,C00,24,K,5935.2,154315.19999999998
SS,C00,25,K,6380.0,165880.0
SS,C00,26,K,6610.4,171870.4
SS,C00,23,L,5737.6,149177.6
SS,C00,24,L,6128.0,159328.0
SS,C00,25,L,6587.2,171267.19999999998
SS,C00,26,L,6825.6,177465.6
SS,C00,23,M,5924.0,154024.0
SS,C00,24,M,6327.2,164507.19999999998
SS,C00,25,M,6801.6,176841.6
SS,C00,26,M,7047.2,183227.19999999998
SS,C00,23,N,6116.8,159036.80000000002
SS,C00,24,N,6532.8,169852.80000000002
SS,C00,25,N,7022.4,182582.4
SS,C00,26,N,7276.0,189176.0
SS,C00,23,O,6315.2,164195.19999999998
SS,C00,24,O,6744.8,175364.80000000002
SS,C00,25,O,7250.4,188510.4
SS,C00,26,O,7512.8,195332.80000000002
SS,C00,23,P,6520.8,169540.80000000002
SS,C00,24,P,6964.0,181064.0
SS,C00,25,P,7486.4,194646.4
SS,C00,26,P,7756.8,201676.80000000002
SS,C00,23,Q,6732.8,175052.80000000002
SS,C00,24,Q,7190.4,186950.4
SS,C00,25,Q,7729.6,200969.6
SS,C00,26,Q,8008.8,208228.80000000002
SS,C00,23,R,6952.0,180752.0
SS,C00,24,R,7424.0,193024.0
SS,C00,25,R,7980.8,207500.80000000002
SS,C00,26,R,8268.8,214988.8
SS,C00,23,S,7177.6,186617.6
SS,C00,24,S,7665.6,199305.6
SS,C00,25,S,8240.0,214240.0
SS,C00,26,S,8537.6,221977.6
SS,C00,23,T,7411.2,192691.19999999998
SS,C00,24,T,7914.4,205774.4
SS,C00,25,T,8508.0,221208.0
SS,C00,26,T,8815.2,229195.2
SS,C00,23,U,7652.0,198952.0
SS,C00,24,U,8172.0,212472.0
SS,C00,25,U,8784.8,228404.8
SS,C00,26,U,9101.6,236641.6
SS,C00,23,V,7900.8,205420.80000000002
SS,C00,24,V,8437.6,219377.6
SS,C00,25,V,9070.4,235830.4
SS,C00,26,V,9397.6,244337.6
SS,C00,23,W,8157.6,212097.6
SS,C00,24,W,8712.0,226512.0
SS,C00,25,W,9364.8,243484.8
SS,C00,26,W,9703.2,252283.2
SS,C00,23,X,8422.4,218982.4
SS,C00,24,X,8995.2,233875.2
SS,C00,25,X,9668.8,251388.8
SS,C00,26,X,10018.4,260478.4
SS,C00,23,Y,8696.0,226096.0
SS,C00,24,Y,9287.2,241467.2
SS,C00,25,Y,9983.2,259563.2
SS,C00,26,Y,10344.0,268944.0
SS,C00,23,Z,8978.4,233438.4
SS,C00,24,Z,9588.8,249308.8
SS,C00,25,Z,10308.0,268008.0
SS,C00,26,Z,10680.0,277680.0
KK,200,8,A,1427.2,37107.200000000004
KK,200,9,A,1516.8,39436.799999999996
KK,200,10,A,1608.8,41828.799999999996
KK,200,11,A,1713.6,44553.6
KK,200,12,A,1815.2,47195.200000000004
KK,200,13,A,1931.2,50211.200000000004
KK,200,14,A,2060.0,53560.0
KK,200,15,A,2205.6,57345.6
KK,200,16,A,2364.0,61464.0
KK,200,17,A,2532.0,65832.0
KK,200,18,A,2722.4,70782.40000000001
KK,200,19,A,2912.8,75732.8
KK,200,20,A,3107.2,80787.2
KK,200,21,A,3326.4,86486.40000000001
KK,200,22,A,3551.2,92331.2
KK,200,23,A,3796.0,98696.0
KK,200,24,A,4062.4,105622.40000000001
KK,200,25,A,4347.2,113027.2
KK,200,26,A,4509.6,117249.6
KK,200,27,A,4660.0,121160.0
KK,200,8,B,1474.4,38334.4
KK,200,9,B,1564.0,40664.0
KK,200,10,B,1660.0,43160.0
KK,200,11,B,1761.6,45801.6
KK,200,12,B,1868.8,48588.799999999996
KK,200,13,B,1993.6,51833.6
KK,200,14,B,2129.6,55369.6
KK,200,15,B,2283.2,59363.2
KK,200,16,B,2452.8,63772.8
KK,200,17,B,2626.4,68286.40000000001
KK,200,18,B,2818.4,73278.40000000001
KK,200,19,B,3014.4,78374.40000000001
KK,200,20,B,3226.4,83886.40000000001
KK,200,21,B,3448.8,89668.8
KK,200,22,B,3684.0,95784.0
KK,200,23,B,3933.6,102273.59999999999
KK,200,24,B,4207.2,109387.2
KK,200,25,B,4509.6,117249.6
KK,200,26,B,4660.0,121160.0
KK,200,27,B,4817.6,125257.6
KK,200,8,C,1516.8,39436.799999999996
KK,200,9,C,1608.8,41828.799999999996
KK,200,10,C,1713.6,44553.6
KK,200,11,C,1815.2,47195.200000000004
KK,200,12,C,1931.2,50211.200000000004
KK,200,13,C,2060.0,53560.0
KK,200,14,C,2205.6,57345.6
KK,200,15,C,2364.0,61464.0
KK,200,16,C,2532.0,65832.0
KK,200,17,C,2722.4,70782.40000000001
KK,200,18,C,2912.8,75732.8
KK,200,19,C,3107.2,80787.2
KK,200,20,C,3326.4,86486.40000000001
KK,200,21,C,3551.2,92331.2
KK,200,22,C,3796.0,98696.0
KK,200,23,C,4062.4,105622.40000000001
KK,200,24,C,4347.2,113027.2
KK,200,25,C,4660.0,121160.0
KK,200,26,C,4817.6,125257.6
KK,200,27,C,4992.0,129792.0
KK,200,8,D,1564.0,40664.0
KK,200,9,D,1660.0,43160.0
KK,200,10,D,1761.6,45801.6
KK,200,11,D,1868.8,48588.799999999996
KK,200,12,D,1993.6,51833.6
KK,200,13,D,2129.6,55369.6
KK,200,14,D,2283.2,59363.2
KK,200,15,D,2452.8,63772.8
KK,200,16,D,2626.4,68286.40000000001
KK,200,17,D,2818.4,73278.40000000001
KK,200,18,D,3014.4,78374.40000000001
KK,200,19,D,3226.4,83886.40000000001
KK,200,20,D,3448.8,89668.8
KK,200,21,D,3684.0,95784.0
KK,200,22,D,3933.6,102273.59999999999
KK,200,23,D,4207.2,109387.2
KK,200,24,D,4509.6,117249.6
KK,200,25,D,4817.6,125257.6
KK,200,26,D,4992.0,129792.0
KK,200,27,D,5177.6,134617.6
KK,200,8,E,1608.8,41828.799999999996
KK,200,9,E,1713.6,44553.6
KK,200,10,E,1815.2,47195.200000000004
KK,200,11,E,1931.2,50211.200000000004
KK,200,12,E,2060.0,53560.0
KK,200,13,E,2205.6,57345.6
KK,200,14,E,2364.0,61464.0
KK,200,15,E,2532.0,65832.0
KK,200,16,E,2722.4,70782.40000000001
KK,200,17,E,2912.8,75732.8
KK,200,18,E,3107.2,80787.2
KK,200,19,E,3326.4,86486.40000000001
KK,200,20,E,3551.2,92331.2
KK,200,21,E,3796.0,98696.0
KK,200,22,E,4062.4,105622.40000000001
KK,200,23,E,4347.2,113027.2
KK,200,24,E,4660.0,121160.0
KK,200,25,E,4992.0,129792.0
KK,200,26,E,5177.6,134617.6
KK,200,27,E,5364.0,139464.0
KK,200,8,F,1660.0,43160.0
KK,200,9,F,1761.6,45801.6
KK,200,10,F,1868.8,48588.799999999996
KK,200,11,F,1993.6,51833.6
KK,200,12,F,2129.6,55369.6
KK,200,13,F,2283.2,59363.2
KK,200,14,F,2452.8,63772.8
KK,200,15,F,2626.4,68286.40000000001
KK,200,16,F,2818.4,73278.40000000001
KK,200,17,F,3014.4,78374.40000000001
KK,200,18,F,3226.4,83886.40000000001
KK,200,19,F,3448.8,89668.8
KK,200,20,F,3684.0,95784.0
KK,200,21,F,3933.6,102273.59999999999
KK,200,22,F,4207.2,109387.2
KK,200,23,F,4509.6,117249.6
KK,200,24,F,4817.6,125257.6
KK,200,25,F,5177.6,134617.6
KK,200,26,F,5364.0,139464.0
KK,200,27,F,5567.2,144747.19999999998
KK,200,8,J,1713.6,44553.6
KK,200,9,J,1819.2,47299.200000000004
KK,200,10,J,1929.6,50169.6
KK,200,11,J,2058.4,53518.4
KK,200,12,J,2199.2,57179.2
KK,200,13,J,2357.6,61297.6
KK,200,14,J,2532.8,65852.8
KK,200,15,J,2712.0,70512.0
KK,200,16,J,2909.6,75649.59999999999
KK,200,17,J,3112.0,80912.0
KK,200,18,J,3331.2,86611.2
KK,200,19,J,3560.8,92580.8
KK,200,20,J,3804.0,98904.0
KK,200,21,J,4061.6,105601.59999999999
KK,200,22,J,4344.0,112944.0
KK,200,23,J,4656.0,121056.0
KK,200,24,J,4974.4,129334.4
KK,200,25,J,5345.6,138985.6
KK,200,26,J,5538.4,143998.4
KK,200,27,J,5748.0,149448.0
KK,200,8,K,1769.6,46009.6
KK,200,9,K,1878.4,48838.4
KK,200,10,K,1992.0,51792.0
KK,200,11,K,2125.6,55265.6
KK,200,12,K,2270.4,59030.4
KK,200,13,K,2434.4,63294.4
KK,200,14,K,2615.2,67995.2
KK,200,15,K,2800.0,72800.0
KK,200,16,K,3004.0,78104.0
KK,200,17,K,3212.8,83532.8
KK,200,18,K,3439.2,89419.2
KK,200,19,K,3676.8,95596.8
KK,200,20,K,3928.0,102128.0
KK,200,21,K,4193.6,109033.6
KK,200,22,K,4484.8,116604.8
KK,200,23,K,4807.2,124987.2
KK,200,24,K,5136.0,133536.0
KK,200,25,K,5519.2,143499.19999999998
KK,200,26,K,5718.4,148678.4
KK,200,27,K,5935.2,154315.19999999998
KK,200,8,L,1827.2,47507.200000000004
KK,200,9,L,1939.2,50419.200000000004
KK,200,10,L,2056.8,53476.8
KK,200,11,L,2194.4,57054.4
KK,200,12,L,2344.0,60944.0
KK,200,13,L,2513.6,65353.6
KK,200,14,L,2700.0,70200.0
KK,200,15,L,2891.2,75171.2
KK,200,16,L,3101.6,80641.59999999999
KK,200,17,L,3317.6,86257.59999999999
KK,200,18,L,3551.2,92331.2
KK,200,19,L,3796.0,98696.0
KK,200,20,L,4056.0,105456.0
KK,200,21,L,4329.6,112569.6
KK,200,22,L,4630.4,120390.4
KK,200,23,L,4963.2,129043.2
KK,200,24,L,5303.2,137883.19999999998
KK,200,25,L,5698.4,148158.4
KK,200,26,L,5904.0,153504.0
KK,200,27,L,6128.0,159328.0
KK,200,8,M,1886.4,49046.4
KK,200,9,M,2002.4,52062.4
KK,200,10,M,2124.0,55224.0
KK,200,11,M,2265.6,58905.6
KK,200,12,M,2420.0,62920.0
KK,200,13,M,2595.2,67475.2
KK,200,14,M,2788.0,72488.0
KK,200,15,M,2984.8,77604.8
KK,200,16,M,3202.4,83262.40000000001
KK,200,17,M,3425.6,89065.59999999999
KK,200,18,M,3666.4,95326.40000000001
KK,200,19,M,3919.2,101899.2
KK,200,20,M,4188.0,108888.0
KK,200,21,M,4470.4,116230.4
KK,200,22,M,4780.8,124300.8
KK,200,23,M,5124.8,133244.80000000002
KK,200,24,M,5475.2,142355.19999999998
KK,200,25,M,5883.2,152963.19999999998
KK,200,26,M,6096.0,158496.0
KK,200,27,M,6327.2,164507.19999999998
KK,200,8,N,1948.0,50648.0
KK,200,9,N,2067.2,53747.2
KK,200,10,N,2192.8,57012.8
KK,200,11,N,2339.2,60819.2
KK,200,12,N,2498.4,64958.4
KK,200,13,N,2679.2,69659.2
KK,200,14,N,2878.4,74838.40000000001
KK,200,15,N,3081.6,80121.59999999999
KK,200,16,N,3306.4,85966.40000000001
KK,200,17,N,3536.8,91956.8
KK,200,18,N,3785.6,98425.59999999999
KK,200,19,N,4046.4,105206.40000000001
KK,200,20,N,4324.0,112424.0
KK,200,21,N,4616.0,120016.0
KK,200,22,N,4936.0,128336.0
KK,200,23,N,5291.2,137571.19999999998
KK,200,24,N,5652.8,146972.80000000002
KK,200,25,N,6074.4,157934.4
KK,200,26,N,6294.4,163654.4
KK,200,27,N,6532.8,169852.80000000002
KK,200,8,O,2011.2,52291.200000000004
KK,200,9,O,2134.4,55494.4
KK,200,10,O,2264.0,58864.0
KK,200,11,O,2415.2,62795.2
KK,200,12,O,2579.2,67059.2
KK,200,13,O,2766.4,71926.40000000001
KK,200,14,O,2972.0,77272.0
KK,200,15,O,3181.6,82721.59999999999
KK,200,16,O,3413.6,88753.59999999999
KK,200,17,O,3652.0,94952.0
KK,200,18,O,3908.8,101628.8
KK,200,19,O,4177.6,108617.6
KK,200,20,O,4464.8,116084.8
KK,200,21,O,4766.4,123926.4
KK,200,22,O,5096.8,132516.80000000002
KK,200,23,O,5463.2,142043.19999999998
KK,200,24,O,5836.8,151756.80000000002
KK,200,25,O,6272.0,163072.0
KK,200,26,O,6499.2,168979.19999999998
KK,200,27,O,6744.8,175364.80000000002
KK,200,8,P,2076.8,53996.8
KK,200,9,P,2204.0,57304.0
KK,200,10,P,2337.6,60777.6
KK,200,11,P,2493.6,64833.6
KK,200,12,P,2663.2,69243.2
KK,200,13,P,2856.0,74256.0
KK,200,14,P,3068.8,79788.8
KK,200,15,P,3284.8,85404.8
KK,200,16,P,3524.8,91644.8
KK,200,17,P,3770.4,98030.40000000001
KK,200,18,P,4036.0,104936.0
KK,200,19,P,4313.6,112153.6
KK,200,20,P,4609.6,119849.6
KK,200,21,P,4921.6,127961.6
KK,200,22,P,5262.4,136822.4
KK,200,23,P,5640.8,146660.80000000002
KK,200,24,P,6026.4,156686.4
KK,200,25,P,6476.0,168376.0
KK,200,26,P,6710.4,174470.4
KK,200,27,P,6964.0,181064.0
KK,200,8,Q,2144.0,55744.0
KK,200,9,Q,2276.0,59176.0
KK,200,10,Q,2413.6,62753.6
KK,200,11,Q,2574.4,66934.40000000001
KK,200,12,Q,2749.6,71489.59999999999
KK,200,13,Q,2948.8,76668.8
KK,200,14,Q,3168.8,82388.8
KK,200,15,Q,3391.2,88171.2
KK,200,16,Q,3639.2,94619.2
KK,200,17,Q,3892.8,101212.8
KK,200,18,Q,4167.2,108347.2
KK,200,19,Q,4453.6,115793.6
KK,200,20,Q,4759.2,123739.2
KK,200,21,Q,5081.6,132121.6
KK,200,22,Q,5433.6,141273.6
KK,200,23,Q,5824.0,151424.0
KK,200,24,Q,6222.4,161782.4
KK,200,25,Q,6686.4,173846.4
KK,200,26,Q,6928.8,180148.80000000002
KK,200,27,Q,7190.4,186950.4
KK,200,8,R,2213.6,57553.6
KK,200,9,R,2349.6,61089.6
KK,200,10,R,2492.0,64792.0
KK,200,11,R,2658.4,69118.40000000001
KK,200,12,R,2839.2,73819.2
KK,200,13,R,3044.8,79164.8
KK,200,14,R,3272.0,85072.0
KK,200,15,R,3501.6,91041.59999999999
KK,200,16,R,3757.6,97697.59999999999
KK,200,17,R,4019.2,104499.2
KK,200,18,R,4302.4,111862.4
KK,200,19,R,4598.4,119558.4
KK,200,20,R,4913.6,127753.6
KK,200,21,R,5246.4,136406.4
KK,200,22,R,5610.4,145870.4
KK,200,23,R,6013.6,156353.6
KK,200,24,R,6424.8,167044.80000000002
KK,200,25,R,6904.0,179504.0
KK,200,26,R,7153.6,185993.6
KK,200,27,R,7424.0,193024.0
KK,200,8,S,2285.6,59425.6
KK,200,9,S,2425.6,63065.6
KK,200,10,S,2572.8,66892.8
KK,200,11,S,2744.8,71364.8
KK,200,12,S,2931.2,76211.2
KK,200,13,S,3144.0,81744.0
KK,200,14,S,3378.4,87838.40000000001
KK,200,15,S,3615.2,93995.2
KK,200,16,S,3880.0,100880.0
KK,200,17,S,4149.6,107889.6
KK,200,18,S,4442.4,115502.4
KK,200,19,S,4748.0,123448.0
KK,200,20,S,5073.6,131913.6
KK,200,21,S,5416.8,140836.80000000002
KK,200,22,S,5792.8,150612.80000000002
KK,200,23,S,6208.8,161428.80000000002
KK,200,24,S,6633.6,172473.6
KK,200,25,S,7128.0,185328.0
KK,200,26,S,7386.4,192046.4
KK,200,27,S,7665.6,199305.6
KK,200,8,T,2360.0,61360.0
KK,200,9,T,2504.8,65124.8
KK,200,10,T,2656.8,69076.8
KK,200,11,T,2834.4,73694.40000000001
KK,200,12,T,3026.4,78686.40000000001
KK,200,13,T,3246.4,84406.40000000001
KK,200,14,T,3488.0,90688.0
KK,200,15,T,3732.8,97052.8
KK,200,16,T,4006.4,104166.40000000001
KK,200,17,T,4284.8,111404.8
KK,200,18,T,4586.4,119246.4
KK,200,19,T,4902.4,127462.4
KK,200,20,T,5238.4,136198.4
KK,200,21,T,5592.8,145412.80000000002
KK,200,22,T,5980.8,155500.80000000002
KK,200,23,T,6410.4,166670.4
KK,200,24,T,6848.8,178068.80000000002
KK,200,25,T,7360.0,191360.0
KK,200,26,T,7626.4,198286.4
KK,200,27,T,7914.4,205774.4
KK,200,8,U,2436.8,63356.8
KK,200,9,U,2586.4,67246.40000000001
KK,200,10,U,2743.2,71323.2
KK,200,11,U,2926.4,76086.40000000001
KK,200,12,U,3124.8,81244.8
KK,200,13,U,3352.0,87152.0
KK,200,14,U,3601.6,93641.59999999999
KK,200,15,U,3854.4,100214.40000000001
KK,200,16,U,4136.8,107556.8
KK,200,17,U,4424.0,115024.0
KK,200,18,U,4735.2,123115.2
KK,200,19,U,5061.6,131601.6
KK,200,20,U,5408.8,140628.80000000002
KK,200,21,U,5774.4,150134.4
KK,200,22,U,6175.2,160555.19999999998
KK,200,23,U,6618.4,172078.4
KK,200,24,U,7071.2,183851.19999999998
KK,200,25,U,7599.2,197579.19999999998
KK,200,26,U,7874.4,204734.4
KK,200,27,U,8172.0,212472.0
KK,200,8,V,2516.0,65416.0
KK,200,9,V,2670.4,69430.40000000001
KK,200,10,V,2832.0,73632.0
KK,200,11,V,3021.6,78561.59999999999
KK,200,12,V,3226.4,83886.40000000001
KK,200,13,V,3460.8,89980.8
KK,200,14,V,3718.4,96678.40000000001
KK,200,15,V,3980.0,103480.0
KK,200,16,V,4271.2,111051.2
KK,200,17,V,4568.0,118768.0
KK,200,18,V,4888.8,127108.8
KK,200,19,V,5226.4,135886.4
KK,200,20,V,5584.8,145204.80000000002
KK,200,21,V,5962.4,155022.4
KK,200,22,V,6376.0,165776.0
KK,200,23,V,6833.6,177673.6
KK,200,24,V,7300.8,189820.80000000002
KK,200,25,V,7846.4,204006.4
KK,200,26,V,8130.4,211390.4
KK,200,27,V,8437.6,219377.6
KK,200,8,W,2597.6,67537.59999999999
KK,200,9,W,2756.8,71676.8
KK,200,10,W,2924.0,76024.0
KK,200,11,W,3120.0,81120.0
KK,200,12,W,3331.2,86611.2
KK,200,13,W,3573.6,92913.59999999999
KK,200,14,W,3839.2,99819.2
KK,200,15,W,4109.6,106849.6
KK,200,16,W,4410.4,114670.4
KK,200,17,W,4716.8,122636.8
KK,200,18,W,5048.0,131248.0
KK,200,19,W,5396.0,140296.0
KK,200,20,W,5766.4,149926.4
KK,200,21,W,6156.0,160056.0
KK,200,22,W,6583.2,171163.19999999998
KK,200,23,W,7056.0,183456.0
KK,200,24,W,7538.4,195998.4
KK,200,25,W,8101.6,210641.6
KK,200,26,W,8394.4,218254.4
KK,200,27,W,8712.0,226512.0
KK,200,8,X,2682.4,69742.40000000001
KK,200,9,X,2846.4,74006.40000000001
KK,200,10,X,3019.2,78499.2
KK,200,11,X,3221.6,83761.59999999999
KK,200,12,X,3439.2,89419.2
KK,200,13,X,3689.6,95929.59999999999
KK,200,14,X,3964.0,103064.0
KK,200,15,X,4243.2,110323.2
KK,200,16,X,4553.6,118393.6
KK,200,17,X,4870.4,126630.4
KK,200,18,X,5212.0,135512.0
KK,200,19,X,5571.2,144851.19999999998
KK,200,20,X,5953.6,154793.6
KK,200,21,X,6356.0,165256.0
KK,200,22,X,6796.8,176716.80000000002
KK,200,23,X,7285.6,189425.6
KK,200,24,X,7783.2,202363.19999999998
KK,200,25,X,8364.8,217484.8
KK,200,26,X,8667.2,225347.2
KK,200,27,X,8995.2,233875.2
KK,200,8,Y,2769.6,72009.59999999999
KK,200,9,Y,2939.2,76419.2
KK,200,10,Y,3117.6,81057.59999999999
KK,200,11,Y,3326.4,86486.40000000001
KK,200,12,Y,3551.2,92331.2
KK,200,13,Y,3809.6,99049.59999999999
KK,200,14,Y,4092.8,106412.8
KK,200,15,Y,4380.8,113900.8
KK,200,16,Y,4701.6,122241.6
KK,200,17,Y,5028.8,130748.8
KK,200,18,Y,5381.6,139921.6
KK,200,19,Y,5752.0,149552.0
KK,200,20,Y,6147.2,159827.19999999998
KK,200,21,Y,6562.4,170622.4
KK,200,22,Y,7017.6,182457.6
KK,200,23,Y,7522.4,195582.4
KK,200,24,Y,8036.0,208936.0
KK,200,25,Y,8636.8,224556.8
KK,200,26,Y,8948.8,232668.8
KK,200,27,Y,9287.2,241467.2
KK,200,8,Z,2860.0,74360.0
KK,200,9,Z,3034.4,78894.40000000001
KK,200,10,Z,3219.2,83699.2
KK,200,11,Z,3434.4,89294.40000000001
KK,200,12,Z,3666.4,95326.40000000001
KK,200,13,Z,3933.6,102273.59999999999
KK,200,14,Z,4225.6,109865.6
KK,200,15,Z,4523.2,117603.2
KK,200,16,Z,4854.4,126214.4
KK,200,17,Z,5192.0,134992.0
KK,200,18,Z,5556.8,144476.80000000002
KK,200,19,Z,5939.2,154419.19999999998
KK,200,20,Z,6347.2,165027.19999999998
KK,200,21,Z,6776.0,176176.0
KK,200,22,Z,7245.6,188385.6
KK,200,23,Z,7767.2,201947.19999999998
KK,200,24,Z,8296.8,215716.8
KK,200,25,Z,8917.6,231857.6
KK,200,26,Z,9240.0,240240.0
KK,200,27,Z,9588.8,249308.8
GP,100,5,A,1149.75,29893.5
GP,100,6,A,1212.75,31531.5
GP,100,7,A,1287.75,33481.5
GP,100,8,A,1356.0,35256.0
GP,100,9,A,1439.25,37420.5
GP,100,10,A,1526.25,39682.5
GP,100,11,A,1626.75,42295.5
GP,100,12,A,1725.0,44850.0
GP,100,13,A,1836.0,47736.0
GP,100,14,A,1959.0,50934.0
GP,100,15,A,2095.5,54483.0
GP,100,16,A,2249.25,58480.5
GP,100,17,A,2409.75,62653.5
GP,100,18,A,2592.75,67411.5
GP,100,19,A,2776.5,72189.0
GP,100,20,A,2964.75,77083.5
GP,100,21,A,3174.75,82543.5
GP,100,22,A,3389.25,88120.5
GP,100,23,A,3626.25,94282.5
GP,100,24,A,3881.25,100912.5
GP,100,25,A,4157.25,108088.5
GP,100,26,A,4314.0,112164.0
GP,100,27,A,4460.25,115966.5
GP,100,5,B,1180.5,30693.0
GP,100,6,B,1249.5,32487.0
GP,100,7,B,1320.0,34320.0
GP,100,8,B,1396.5,36309.0
GP,100,9,B,1485.75,38629.5
GP,100,10,B,1575.75,40969.5
GP,100,11,B,1671.75,43465.5
GP,100,12,B,1777.5,46215.0
GP,100,13,B,1893.75,49237.5
GP,100,14,B,2025.0,52650.0
GP,100,15,B,2170.5,56433.0
GP,100,16,B,2334.0,60684.0
GP,100,17,B,2502.75,65071.5
GP,100,18,B,2686.5,69849.0
GP,100,19,B,2872.5,74685.0
GP,100,20,B,3078.0,80028.0
GP,100,21,B,3291.75,85585.5
GP,100,22,B,3516.0,91416.0
GP,100,23,B,3759.0,97734.0
GP,100,24,B,4024.5,104637.0
GP,100,25,B,4314.0,112164.0
GP,100,26,B,4460.25,115966.5
GP,100,27,B,4611.0,119886.0
GP,100,5,C,1212.75,31531.5
GP,100,6,C,1287.75,33481.5
GP,100,7,C,1356.0,35256.0
GP,100,8,C,1439.25,37420.5
GP,100,9,C,1526.25,39682.5
GP,100,10,C,1626.75,42295.5
GP,100,11,C,1725.0,44850.0
GP,100,12,C,1836.0,47736.0
GP,100,13,C,1959.0,50934.0
